id,product_name,persona_key,output_json,parse_error
동원참치액 진 900g|176,동원참치액 진 900g,176,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|173,동원참치액 진 900g,173,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|174,동원참치액 진 900g,174,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|178,동원참치액 진 900g,178,"{""product_name"": ""동원참치액 진 900g"", ""persona_key"": 178, ""purchase_behavior_prediction"": {""purchase_probability_pct"": 75, ""reason"": ""이 페르소나는 '실속형 미식가'로, 다양한 맛을 추구하며 편리성을 중시하는 소비자입니다. '동원참치액 진'은 진한 감칠맛과 높은 만족도를 제공하여 이 소비자의 다양한 맛에 대한 욕구를 충족시킬 수 있습니다. 또한, 가격이 9,980원으로 경쟁 제품의 가격 범위(1,366원 ~ 2,996원)와 비교했을 때 상대적으로 합리적이며, 가격에 대한 민감도가 낮은 편이므로 긍정적으로 받아들일 것입니다. 따라서, 이 제품은 페르소나의 구매 동기와 잘 맞아떨어지며, 구매 확률이 높다고 예측됩니다."", ""monthly_purchase_frequency"": 2}}",
동원참치액 진 900g|179,동원참치액 진 900g,179,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|177,동원참치액 진 900g,177,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|180,동원참치액 진 900g,180,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|181,동원참치액 진 900g,181,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|182,동원참치액 진 900g,182,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|186,동원참치액 진 900g,186,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|183,동원참치액 진 900g,183,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|184,동원참치액 진 900g,184,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|185,동원참치액 진 900g,185,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|188,동원참치액 진 900g,188,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|187,동원참치액 진 900g,187,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|191,동원참치액 진 900g,191,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|190,동원참치액 진 900g,190,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|189,동원참치액 진 900g,189,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|192,동원참치액 진 900g,192,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|196,동원참치액 진 900g,196,"{""product_name"": ""동원참치액 진 900g"", ""persona_key"": 196, ""purchase_behavior_prediction"": {""purchase_probability_pct"": 85, ""reason"": ""페르소나는 '실속형 미식가'로, 편리성과 맛을 동시에 중시하는 소비자입니다. HMR 선호도가 높아 조리 편의성을 중요하게 생각하며, 동원참치액 진은 진한 감칠맛과 높은 만족도를 제공하여 이 소비자의 요구를 충족시킵니다. 또한, 가격이 9,980원으로 경쟁 제품의 가격대(1,366원 ~ 2,996원)와 비교했을 때 합리적이며, 가격에 대한 민감도가 낮은 편이기 때문에 긍정적으로 받아들일 것입니다. 따라서, 이 제품은 페르소나에게 매력적이며, 구매 확률이 높습니다."", ""monthly_purchase_frequency"": 2}}",
동원참치액 진 900g|193,동원참치액 진 900g,193,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|194,동원참치액 진 900g,194,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|197,동원참치액 진 900g,197,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|195,동원참치액 진 900g,195,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|198,동원참치액 진 900g,198,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|199,동원참치액 진 900g,199,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|200,동원참치액 진 900g,200,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|202,동원참치액 진 900g,202,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|201,동원참치액 진 900g,201,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|203,동원참치액 진 900g,203,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|204,동원참치액 진 900g,204,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|207,동원참치액 진 900g,207,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|206,동원참치액 진 900g,206,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|205,동원참치액 진 900g,205,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|208,동원참치액 진 900g,208,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|211,동원참치액 진 900g,211,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|210,동원참치액 진 900g,210,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|209,동원참치액 진 900g,209,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|213,동원참치액 진 900g,213,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|216,동원참치액 진 900g,216,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|215,동원참치액 진 900g,215,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|217,동원참치액 진 900g,217,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|212,동원참치액 진 900g,212,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|221,동원참치액 진 900g,221,"{""product_name"": ""동원참치액 진 900g"", ""persona_key"": 221, ""purchase_behavior_prediction"": {""purchase_probability_pct"": 85, ""reason"": ""이 페르소나는 '건강 추구형 소비자'로, HMR(가정간편식) 선호도가 높고 건강과 편리성을 중시합니다. 동원참치액 진은 진한 감칠맛과 높은 만족도를 제공하며, 요리하는 2세대 가족을 타겟으로 하고 있어 이 소비자에게 매력적입니다. 가격은 9,980원으로, 경쟁 제품의 가격대(1,366원 ~ 2,996원)와 비교했을 때 상대적으로 높은 편이지만, 건강과 편리성을 중시하는 이 소비자는 가격에 대한 민감도가 낮아 구매를 고려할 가능성이 높습니다. 또한, 광고/프로모션이 SNS를 통해 진행되므로, 소비자에게 긍정적인 인식을 줄 수 있습니다."", ""monthly_purchase_frequency"": 2}}",
동원참치액 진 900g|214,동원참치액 진 900g,214,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|220,동원참치액 진 900g,220,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|219,동원참치액 진 900g,219,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|222,동원참치액 진 900g,222,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|224,동원참치액 진 900g,224,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|225,동원참치액 진 900g,225,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|218,동원참치액 진 900g,218,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|226,동원참치액 진 900g,226,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|227,동원참치액 진 900g,227,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|223,동원참치액 진 900g,223,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|231,동원참치액 진 900g,231,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|228,동원참치액 진 900g,228,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|233,동원참치액 진 900g,233,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|230,동원참치액 진 900g,230,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|229,동원참치액 진 900g,229,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|232,동원참치액 진 900g,232,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|234,동원참치액 진 900g,234,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|238,동원참치액 진 900g,238,"{""product_name"": ""동원참치액 진 900g"", ""persona_key"": 238, ""purchase_behavior_prediction"": {""purchase_probability_pct"": 85, ""reason"": ""이 페르소나는 브랜드 충성도가 매우 높고, 요리하는 2세대 가족으로서 조미료에 대한 수요가 큽니다. '동원 F&B' 브랜드는 신뢰할 수 있는 품질을 제공하며, 제품의 '진한 감칠맛'과 '높은 만족도'는 요리에 대한 관심이 높은 이 소비자에게 매력적입니다. 또한, 부산광역시에 거주하는 기혼 여성으로서 가족을 위해 요리를 자주 하므로, 제품의 편리함과 맛을 중시할 것입니다. 시장 경쟁 환경에서 동원참치액의 가격은 100g당 약 1,109원으로, 경쟁사 가격대(1,366원 ~ 2,996원)보다 저렴하여 가격에 대한 민감도가 낮은 이 소비자에게 긍정적인 요소로 작용할 것입니다. 따라서, 이 모든 요소를 종합적으로 고려했을 때, 구매 확률은 85%로 예측됩니다."", ""monthly_purchase_frequency"": 2}}",
동원참치액 진 900g|237,동원참치액 진 900g,237,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|239,동원참치액 진 900g,239,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|235,동원참치액 진 900g,235,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|236,동원참치액 진 900g,236,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|241,동원참치액 진 900g,241,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|240,동원참치액 진 900g,240,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|242,동원참치액 진 900g,242,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|243,동원참치액 진 900g,243,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|245,동원참치액 진 900g,245,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|244,동원참치액 진 900g,244,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|248,동원참치액 진 900g,248,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|246,동원참치액 진 900g,246,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|247,동원참치액 진 900g,247,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|251,동원참치액 진 900g,251,"{""product_name"": ""동원참치액 진 900g"", ""persona_key"": 251, ""purchase_behavior_prediction"": {""purchase_probability_pct"": 75, ""reason"": ""이 페르소나는 '실속형 미식가'로, 편리성과 맛을 동시에 추구하는 소비자입니다. HMR 선호도가 높아 조리 편의성을 중시하며, 동원참치액의 진한 감칠맛과 높은 만족도는 이 소비자에게 매력적입니다. 가격에 대한 민감도가 낮고, 효율성을 중시하기 때문에 9,980원의 가격은 경쟁 제품의 가격 범위(1,366원 ~ 2,996원)와 비교했을 때 합리적으로 느껴질 수 있습니다. 또한, 광고와 프로모션이 SNS를 통해 진행되므로, 이 소비자는 제품에 대한 인지도가 높아질 가능성이 큽니다."", ""monthly_purchase_frequency"": 2}}",
동원참치액 진 900g|249,동원참치액 진 900g,249,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|250,동원참치액 진 900g,250,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|252,동원참치액 진 900g,252,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|253,동원참치액 진 900g,253,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|254,동원참치액 진 900g,254,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|255,동원참치액 진 900g,255,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|256,동원참치액 진 900g,256,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|258,동원참치액 진 900g,258,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|257,동원참치액 진 900g,257,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|262,동원참치액 진 900g,262,"{""product_name"": ""동원참치액 진 900g"", ""persona_key"": 262, ""purchase_behavior_prediction"": {""purchase_probability_pct"": 75, ""reason"": ""이 페르소나는 '실속형 미식가'로, HMR(가정간편식) 선호도가 높고, 요리하는 2세대 가족을 대상으로 하는 제품에 매력을 느낄 가능성이 큽니다. 제품의 '진한 감칠맛'과 '높은 만족도'는 이 소비자의 요리 편리성과 맛에 대한 요구를 충족시킬 수 있습니다. 또한, 가격이 9,980원으로 경쟁 제품의 가격 범위(1,366원 ~ 2,996원)와 비교했을 때 적정 수준으로, 가격에 대한 민감도가 중간인 이 페르소나에게는 긍정적으로 작용할 것입니다. 따라서, 이 제품은 그녀의 요리 스타일과 잘 맞아떨어져 구매 확률이 높습니다."", ""monthly_purchase_frequency"": 2}}",
동원참치액 진 900g|260,동원참치액 진 900g,260,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|259,동원참치액 진 900g,259,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|261,동원참치액 진 900g,261,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|264,동원참치액 진 900g,264,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|263,동원참치액 진 900g,263,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|266,동원참치액 진 900g,266,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|268,동원참치액 진 900g,268,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|267,동원참치액 진 900g,267,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|265,동원참치액 진 900g,265,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|269,동원참치액 진 900g,269,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|270,동원참치액 진 900g,270,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|271,동원참치액 진 900g,271,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|273,동원참치액 진 900g,273,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|272,동원참치액 진 900g,272,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|274,동원참치액 진 900g,274,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|275,동원참치액 진 900g,275,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|276,동원참치액 진 900g,276,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|278,동원참치액 진 900g,278,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|277,동원참치액 진 900g,277,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|279,동원참치액 진 900g,279,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|280,동원참치액 진 900g,280,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|282,동원참치액 진 900g,282,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|281,동원참치액 진 900g,281,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|283,동원참치액 진 900g,283,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|285,동원참치액 진 900g,285,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|286,동원참치액 진 900g,286,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|284,동원참치액 진 900g,284,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|289,동원참치액 진 900g,289,"{""product_name"": ""동원참치액 진 900g"", ""persona_key"": 289, ""purchase_behavior_prediction"": {""purchase_probability_pct"": 85, ""reason"": ""이 페르소나는 '건강 추구형 소비자'로, 건강과 편리성을 중시하며 HMR(가정간편식) 선호도가 높습니다. 동원참치액 진은 진한 감칠맛과 높은 만족도를 제공하여 요리하는 2세대 가족에게 적합한 제품입니다. 가격이 9,980원으로, 경쟁 제품의 가격 범위(1,366원 ~ 2,996원)와 비교했을 때 상대적으로 높은 편이지만, 건강과 편리성을 중시하는 이 소비자는 가격에 크게 구애받지 않고 품질을 우선시할 가능성이 높습니다. 따라서 이 제품은 그녀의 요리 편의성을 높여줄 것으로 기대되며, 구매 확률이 높습니다."", ""monthly_purchase_frequency"": 2}}",
동원참치액 진 900g|287,동원참치액 진 900g,287,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|288,동원참치액 진 900g,288,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|290,동원참치액 진 900g,290,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|292,동원참치액 진 900g,292,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|291,동원참치액 진 900g,291,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|295,동원참치액 진 900g,295,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|294,동원참치액 진 900g,294,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|293,동원참치액 진 900g,293,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|296,동원참치액 진 900g,296,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|299,동원참치액 진 900g,299,"{""product_name"": ""동원참치액 진 900g"", ""persona_key"": 299, ""purchase_behavior_prediction"": {""purchase_probability_pct"": 75, ""reason"": ""이 페르소나는 HMR(가정간편식) 선호도가 매우 높고, 요리하는 2세대 가족을 대상으로 하는 제품의 특성과 잘 맞아떨어집니다. 특히, '진한 감칠맛'과 '높은 만족도'는 요리를 즐기는 소비자에게 매력적이며, 브랜드 충성도도 상대적으로 높은 편이기 때문에 동원 F&B의 제품을 선택할 가능성이 큽니다. 또한, 경쟁 제품의 가격대가 100g당 1,366원에서 2,996원 사이로 형성되어 있어, 동원참치액의 가격인 9,980원(900g 기준, 1,109원/100g)은 경쟁력 있는 가격으로 인식될 수 있습니다. 따라서, 이 소비자는 가격에 대한 민감도가 낮고, 품질을 중시하는 경향이 있어 구매할 확률이 높습니다."", ""monthly_purchase_frequency"": 2}}",
동원참치액 진 900g|298,동원참치액 진 900g,298,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|297,동원참치액 진 900g,297,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|300,동원참치액 진 900g,300,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|301,동원참치액 진 900g,301,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|302,동원참치액 진 900g,302,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|303,동원참치액 진 900g,303,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|304,동원참치액 진 900g,304,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|305,동원참치액 진 900g,305,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|306,동원참치액 진 900g,306,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|307,동원참치액 진 900g,307,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|311,동원참치액 진 900g,311,"{""product_name"": ""동원참치액 진 900g"", ""persona_key"": 311, ""purchase_behavior_prediction"": {""purchase_probability_pct"": 75, ""reason"": ""이 페르소나는 '실속형 미식가'로, 편리성과 맛을 동시에 추구하며 HMR(가정간편식)에 대한 높은 선호도를 보입니다. 동원참치액 진은 진한 감칠맛과 높은 만족도를 제공하여, 요리하는 2세대 가족을 타겟으로 하고 있습니다. 60대 이상의 여성으로서 요리에 대한 편리함을 중시하는 이 소비자는, 제품의 조미료 특성과 브랜드 충성도 또한 고려하여 긍정적으로 반응할 가능성이 높습니다. 시장 경쟁 환경에서 동원참치액의 가격은 100g당 1,110원으로, 경쟁 제품 가격대(1,366원 ~ 2,996원)보다 저렴하여 가격 민감도가 낮은 이 소비자에게 매력적으로 작용할 것입니다."", ""monthly_purchase_frequency"": 2}}",
동원참치액 진 900g|310,동원참치액 진 900g,310,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|309,동원참치액 진 900g,309,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|308,동원참치액 진 900g,308,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|314,동원참치액 진 900g,314,"{""product_name"": ""동원참치액 진 900g"", ""persona_key"": 314, ""purchase_behavior_prediction"": {""purchase_probability_pct"": 85, ""reason"": ""이 페르소나는 건강을 최우선으로 고려하는 소비자로, HMR(가정간편식) 선호도가 매우 높습니다. '동원참치액 진'은 진한 감칠맛과 높은 만족도를 제공하며, 조미료 카테고리에서 요리의 편리함을 더해줍니다. 또한, 가격이 9,980원으로 경쟁 제품에 비해 합리적인 수준에 위치하고 있어, 가격 민감도가 낮은 이 소비자에게 긍정적인 요소로 작용합니다. 전라북도 지역에 거주하며, 1인 가구로서 간편한 조리법을 선호하는 점도 구매를 촉진할 것입니다. 따라서, 이 제품은 페르소나의 건강과 편리성을 모두 충족시키며, 구매 확률이 높습니다."", ""monthly_purchase_frequency"": 2}}",
동원참치액 진 900g|312,동원참치액 진 900g,312,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|313,동원참치액 진 900g,313,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|316,동원참치액 진 900g,316,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|317,동원참치액 진 900g,317,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|315,동원참치액 진 900g,315,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|319,동원참치액 진 900g,319,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|318,동원참치액 진 900g,318,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|320,동원참치액 진 900g,320,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|322,동원참치액 진 900g,322,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|321,동원참치액 진 900g,321,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|323,동원참치액 진 900g,323,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|324,동원참치액 진 900g,324,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|325,동원참치액 진 900g,325,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|326,동원참치액 진 900g,326,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|327,동원참치액 진 900g,327,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|328,동원참치액 진 900g,328,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|329,동원참치액 진 900g,329,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|330,동원참치액 진 900g,330,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|331,동원참치액 진 900g,331,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|332,동원참치액 진 900g,332,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|335,동원참치액 진 900g,335,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|334,동원참치액 진 900g,334,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|338,동원참치액 진 900g,338,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|337,동원참치액 진 900g,337,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|333,동원참치액 진 900g,333,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|336,동원참치액 진 900g,336,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|339,동원참치액 진 900g,339,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|340,동원참치액 진 900g,340,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|341,동원참치액 진 900g,341,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|343,동원참치액 진 900g,343,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|344,동원참치액 진 900g,344,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|342,동원참치액 진 900g,342,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|345,동원참치액 진 900g,345,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|346,동원참치액 진 900g,346,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|347,동원참치액 진 900g,347,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|348,동원참치액 진 900g,348,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|349,동원참치액 진 900g,349,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|350,동원참치액 진 900g,350,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|351,동원참치액 진 900g,351,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|352,동원참치액 진 900g,352,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|354,동원참치액 진 900g,354,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|353,동원참치액 진 900g,353,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|355,동원참치액 진 900g,355,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|356,동원참치액 진 900g,356,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|357,동원참치액 진 900g,357,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|358,동원참치액 진 900g,358,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|359,동원참치액 진 900g,359,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|360,동원참치액 진 900g,360,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|362,동원참치액 진 900g,362,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|361,동원참치액 진 900g,361,,Expecting value: line 2 column 512 (char 512)
동원참치액 진 900g|363,동원참치액 진 900g,363,,Expecting value: line 2 column 512 (char 512)
리챔 오믈레햄 200g|2,리챔 오믈레햄 200g,2,,Expecting value: line 2 column 512 (char 512)
리챔 오믈레햄 200g|1,리챔 오믈레햄 200g,1,,Expecting value: line 2 column 512 (char 512)
리챔 오믈레햄 200g|8,리챔 오믈레햄 200g,8,"{""product_name"": ""리챔 오믈레햄 200g"", ""persona_key"": 8, ""purchase_behavior_prediction"": {""purchase_probability_pct"": 75, ""reason"": ""이 페르소나는 '실속형 미식가'로, 편리함과 새로운 맛을 중시하는 소비자입니다. HMR 선호도가 높아 간편한 식사를 선호하며, 리챔 오믈레햄의 '간편함'과 '고소한 맛'은 그들의 요구에 잘 부합합니다. 가격에 대한 민감도가 낮고, 효율성과 맛을 동시에 추구하기 때문에, 5,080원의 가격은 적절하다고 판단할 것입니다. 또한, 1인 가구로서 간편한 식사를 찾는 경향이 강해 이 제품의 매력을 더욱 높입니다."", ""monthly_purchase_frequency"": 3}}",
리챔 오믈레햄 200g|3,리챔 오믈레햄 200g,3,,Expecting value: line 2 column 512 (char 512)
리챔 오믈레햄 200g|4,리챔 오믈레햄 200g,4,,Expecting value: line 2 column 512 (char 512)
리챔 오믈레햄 200g|5,리챔 오믈레햄 200g,5,,Expecting value: line 2 column 512 (char 512)
리챔 오믈레햄 200g|6,리챔 오믈레햄 200g,6,,Expecting value: line 2 column 512 (char 512)
리챔 오믈레햄 200g|7,리챔 오믈레햄 200g,7,,Expecting value: line 2 column 512 (char 512)
리챔 오믈레햄 200g|9,리챔 오믈레햄 200g,9,,Expecting value: line 2 column 512 (char 512)
리챔 오믈레햄 200g|10,리챔 오믈레햄 200g,10,,Expecting value: line 2 column 512 (char 512)
리챔 오믈레햄 200g|11,리챔 오믈레햄 200g,11,,Expecting value: line 2 column 512 (char 512)
리챔 오믈레햄 200g|14,리챔 오믈레햄 200g,14,,Expecting value: line 2 column 512 (char 512)
리챔 오믈레햄 200g|12,리챔 오믈레햄 200g,12,,Expecting value: line 2 column 512 (char 512)
리챔 오믈레햄 200g|13,리챔 오믈레햄 200g,13,,Expecting value: line 2 column 512 (char 512)
리챔 오믈레햄 200g|18,리챔 오믈레햄 200g,18,,Expecting value: line 2 column 512 (char 512)
리챔 오믈레햄 200g|19,리챔 오믈레햄 200g,19,,Expecting value: line 2 column 512 (char 512)
리챔 오믈레햄 200g|15,리챔 오믈레햄 200g,15,,Expecting value: line 2 column 512 (char 512)
리챔 오믈레햄 200g|17,리챔 오믈레햄 200g,17,,Expecting value: line 2 column 512 (char 512)
