id,SQ3,HQ2,SQ4,SQ5,SQ8,DQ1,DQ3,DQ3_1,DQ4,'brand_loyalty','cooking_convenience','health_orientation','hmr_preference','premium_orientation','price_sensitivity','variety_seeking',cluster_kmeans,cluster_gmm,cluster_hc,cluster_dbscan
3P239004,여자,40대,전문가 및 관련 종사자,고졸(대학 재학 포함),제주특별자치도,2세대가족,기혼,맞벌이 함,100-200만원 미만,0.120327593448131,0.1501802943182925,0.0691797409708328,0.1174603174603174,0.0639401697884382,0.2237654320987654,0.2718912435025989,0,0,1,0
3D053015,남자,60대 이상,서비스 종사자,고졸(대학 재학 포함),대구광역시,1세대가족,기혼,맞벌이 하지 않음,200-300만원 미만,0.1931961360772784,0.0995029724198421,0.0677406900424695,0.1146997929606625,0.0904864573507613,0.1358024691358025,0.1985872317739571,1,0,2,0
1O000363,여자,60대 이상,주부,고졸(대학 재학 포함),강원도,1세대가족,기혼,맞벌이 하지 않음,200-300만원 미만,0.2595548089038219,0.1426761524217912,0.1011898494261345,0.1478260869565217,0.1623096617706508,0.1478587962962963,0.2545648407303745,1,1,2,0
4A016006,여자,50대,판매 종사자,고졸(대학 재학 포함),서울특별시,2세대가족,기혼,맞벌이 함,"900-1,000만원 미만",0.0825283494330113,0.1833154663288178,0.1227405145484539,0.1561076604554865,0.0702735480393478,0.1755401234567901,0.2136478741836599,2,0,0,0
4C065012,여자,30대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),인천광역시,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,300-400만원 미만,0.1278874422511549,0.1199688139557548,0.1239338738549015,0.136783988957902,0.1468130979652337,0.1457368827160493,0.119952019192323,2,2,0,0
3G100082,여자,50대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),울산광역시,2세대가족,기혼,맞벌이 함,400-500만원 미만,0.1331373372532549,0.1911119773901179,0.0845179179389983,0.1423050379572118,0.0725643444279746,0.1977237654320987,0.2132480341196854,0,0,1,0
3G100063,남자,30대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),울산광역시,1세대가족,기혼,맞벌이 함,400-500만원 미만,0.2120957580848383,0.1511548582009551,0.0720578428275595,0.1450655624568668,0.1057808920630642,0.1527777777777778,0.2479008396641343,1,1,2,0
1B000119,여자,60대 이상,주부,고졸(대학 재학 포함),부산광역시,2세대가족,기혼,맞벌이 하지 않음,700-800만원 미만,0.1369172616547669,0.1277653250170548,0.0683022708925625,0.1174603174603174,0.08064950815254,0.1655092592592592,0.2239104358256697,0,0,2,0
1B000121,여자,60대 이상,주부,대학교 졸업(전문대졸/대학원생 포함),부산광역시,2세대가족,기혼,맞벌이 하지 않음,600-700만원 미만,0.1474170516589668,0.1297144527823799,0.1001368853322101,0.134023464458247,0.1094865921034901,0.1389853395061728,0.1212848194055711,2,2,0,0
1B000128,여자,60대 이상,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),부산광역시,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,200-300만원 미만,0.1339773204535909,0.1618750609102426,0.0877821066301639,0.134023464458247,0.0800431208731976,0.1531635802469136,0.2105824336931894,0,0,1,0
1B000138,여자,60대 이상,서비스 종사자,대학교 졸업(전문대졸/대학원생 포함),부산광역시,2세대가족,기혼,맞벌이 함,600-700만원 미만,0.0804283914321713,0.0990156904785108,0.0840616334982977,0.1195307108350586,0.1135291739657728,0.081983024691358,0.1949886711981874,2,0,1,0
4A008020,여자,60대 이상,판매 종사자,고졸(대학 재학 포함),서울특별시,1세대가족,기혼,맞벌이 함,"900-1,000만원 미만",0.0846283074338513,0.1297144527823799,0.1355866764943315,0.1423050379572118,0.1073305484436059,0.1036844135802469,0.1279488204718112,2,2,0,0
1B000932,여자,50대,판매 종사자,고졸(대학 재학 포함),부산광역시,2세대가족,기혼,맞벌이 함,600-700만원 미만,0.1614867702645947,0.1891628496247929,0.0634937348636411,0.136783988957902,0.0760679153752863,0.1206597222222222,0.1785952285752365,0,0,1,0
1B000939,여자,50대,사무 종사자,고졸(대학 재학 포함),부산광역시,2세대가족,기혼,맞벌이 함,500-600만원 미만,0.121797564048719,0.14530747490498,0.1037169632515531,0.1257418909592822,0.0982347392534698,0.1080246913580247,0.1879248300679728,2,0,0,0
4A008024,여자,60대 이상,주부,고졸(대학 재학 포함),서울특별시,1세대가족,기혼,맞벌이 하지 않음,300-400만원 미만,0.0940781184376312,0.1638241886755677,0.1161770383629918,0.1312629399585921,0.0921708664600458,0.1295331790123457,0.1136878581900573,2,0,0,0
4A008028,여자,60대 이상,사무 종사자,고졸(대학 재학 포함),서울특별시,2세대가족,기혼,맞벌이 함,"1,000만원 이상",0.1318773624527509,0.1867264399181366,0.1168439156224772,0.1333333333333333,0.0921708664600458,0.1094714506172839,0.1212848194055711,2,0,0,0
4A008032,여자,60대 이상,주부,고졸(대학 재학 포함),서울특별시,1세대가족,기혼,맞벌이 하지 않음,500-600만원 미만,0.1073078538429231,0.1745443913848552,0.1192306342353725,0.134023464458247,0.0842878318285945,0.109278549382716,0.1159536185525789,2,0,0,0
4A008036,여자,50대,판매 종사자,대학교 졸업(전문대졸/대학원생 포함),서울특별시,2세대가족,기혼,맞벌이 함,"1,000만원 이상",0.1129777404451911,0.170158853912874,0.1196869186760731,0.144375431331953,0.0965503301441854,0.1174768518518518,0.1239504198320671,2,0,0,0
4A008040,여자,40대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),서울특별시,2세대가족,기혼,맞벌이 함,"900-1,000만원 미만",0.0978580428391432,0.1511548582009551,0.1268119757116282,0.1423050379572118,0.0933836410187306,0.124903549382716,0.1296814607490337,2,0,0,0
4A023006,여자,50대,주부,고졸(대학 재학 포함),서울특별시,2세대가족,기혼,맞벌이 하지 않음,400-500만원 미만,0.1343973120537589,0.1180196861904297,0.0750412410936787,0.134023464458247,0.0539010914971028,0.2102623456790123,0.351859256297481,0,0,2,0
4O158003,여자,60대 이상,주부,고졸(대학 재학 포함),강원도,1세대가족,기혼,맞벌이 하지 않음,200-300만원 미만,0.0793784124317513,0.1209433778384173,0.112947948474957,0.1423050379572118,0.0871176391321924,0.1634837962962963,0.2052512328401972,2,2,0,0
4A023012,여자,60대 이상,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),서울특별시,2세대가족,기혼,맞벌이 함,600-700만원 미만,0.0982780344393112,0.2642042685898061,0.06258116598224,0.134023464458247,0.0315321385258051,0.1948302469135802,0.1332800213248034,0,0,1,0
1D000706,여자,30대,주부,대학교 졸업(전문대졸/대학원생 포함),대구광역시,2세대가족,기혼,맞벌이 하지 않음,300-400만원 미만,0.0514489710205795,0.143358347139655,0.0940998911937103,0.134023464458247,0.0782239590351704,0.1813271604938271,0.1386112221777955,2,0,1,0
1D000811,여자,60대 이상,주부,중졸 이하,대구광역시,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,100만원 미만,0.2267954640907181,0.1487184484942988,0.0407146116317433,0.1195307108350586,0.0848942191079369,0.154320987654321,0.2105824336931894,1,0,2,0
4A016012,남자,30대,기능원 및 관련 기능 종사자,대학교 졸업(전문대졸/대학원생 포함),서울특별시,2세대가족,기혼,맞벌이 함,700-800만원 미만,0.0860982780344393,0.2135269466913556,0.1152293706784598,0.1533471359558316,0.0932488882899878,0.2006172839506173,0.2416366786618686,0,1,1,0
4I208030,여자,60대 이상,농림어업 숙련 종사자,고졸(대학 재학 포함),경상북도,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,100-200만원 미만,0.1467870642587148,0.1652860344995614,0.0701274086553648,0.1305728088336784,0.0530251987602748,0.1118827160493827,0.2852192456350793,0,1,2,0
4O158009,여자,60대 이상,농림어업 숙련 종사자,고졸(대학 재학 포함),강원도,1세대가족,기혼,맞벌이 함,300-400만원 미만,0.0741285174296514,0.1189942500730922,0.1194412270541574,0.1450655624568668,0.0974262228810133,0.1454475308641975,0.1839264294282287,2,2,0,0
4A016018,남자,30대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),서울특별시,1세대가족,기혼,맞벌이 함,600-700만원 미만,0.0503989920201596,0.1823409024461553,0.1180021761257941,0.1478260869565217,0.0830076809055383,0.160108024691358,0.2039184326269492,2,1,0,0
1D000707,여자,60대 이상,주부,대학교 졸업(전문대졸/대학원생 포함),대구광역시,1세대가족,기혼,맞벌이 하지 않음,300-400만원 미만,0.0552288954220915,0.1282526069583861,0.1095784633743989,0.1112491373360938,0.0924403719175313,0.1789158950617284,0.1692656270825003,2,0,1,0
1H000121,여자,30대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),경기도,1세대가족,기혼,맞벌이 함,500-600만원 미만,0.1549769004619907,0.1448201929636488,0.0696009266084026,0.1222912353347135,0.0822665408974531,0.2027391975308642,0.2616286818605891,1,0,2,0
4A016024,여자,40대,주부,대학교 졸업(전문대졸/대학원생 포함),서울특별시,2세대가족,기혼,맞벌이 하지 않음,500-600만원 미만,0.1385972280554389,0.1531039859662801,0.1276543469867677,0.1505866114561766,0.1092170866460045,0.1729359567901234,0.2319072371051579,2,0,0,0
1D000831,남자,60대 이상,무직,중졸 이하,대구광역시,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,100만원 미만,0.1409071818563628,0.1214306597797485,0.0675651960268154,0.1305728088336784,0.1071957957148632,0.1657986111111111,0.1745968279354924,0,0,1,0
4A016030,여자,60대 이상,서비스 종사자,고졸(대학 재학 포함),서울특별시,1세대가족,기혼,맞벌이 함,400-500만원 미만,0.0909281814363712,0.1794172107981678,0.1255835176020497,0.1505866114561766,0.0923729955531599,0.163966049382716,0.2079168332666933,2,0,0,0
1H000127,남자,50대,단순노무 종사자,고졸(대학 재학 포함),경기도,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,300-400만원 미만,0.0642587148257034,0.179904492739499,0.0660910462953213,0.1416149068322981,0.0300498585096348,0.1650270061728395,0.2479008396641343,0,0,1,0
4O158012,여자,50대,농림어업 숙련 종사자,고졸(대학 재학 포함),강원도,1세대가족,기혼,맞벌이 함,400-500만원 미만,0.0419991600167996,0.1297144527823799,0.1243901582956021,0.1450655624568668,0.0828729281767955,0.1506558641975308,0.1709982673597228,2,2,0,0
4A016036,남자,60대 이상,관리자,고졸(대학 재학 포함),서울특별시,1세대가족,기혼,맞벌이 함,500-600만원 미만,0.1574968500629987,0.1901374135074554,0.1196167210698115,0.1533471359558316,0.1057135156986929,0.1716820987654321,0.2065840330534453,2,0,0,0
4A016042,여자,50대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),서울특별시,2세대가족,기혼,맞벌이 함,600-700만원 미만,0.1371272574548509,0.2145015105740181,0.1060685830613176,0.1533471359558316,0.0908233391726182,0.1623263888888889,0.2159136345461815,1,1,1,0
4A016048,여자,60대 이상,서비스 종사자,대학교 졸업(전문대졸/대학원생 포함),서울특별시,1세대가족,기혼,맞벌이 함,400-500만원 미만,0.1343973120537589,0.202806743982068,0.1108420202871082,0.1561076604554865,0.0859048645735076,0.1716820987654321,0.2612288417966147,1,1,1,0
1O000220,여자,60대 이상,판매 종사자,고졸(대학 재학 포함),강원도,1세대가족,기혼,맞벌이 함,300-400만원 미만,0.0741285174296514,0.1477438846116363,0.1051209153767856,0.1140096618357487,0.044872658671338,0.1446759259259259,0.1639344262295082,0,0,1,0
4O158021,여자,50대,서비스 종사자,고졸(대학 재학 포함),강원도,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,300-400만원 미만,0.0692986140277194,0.1443329110223175,0.1226352181390614,0.1505866114561766,0.1066567847998922,0.148341049382716,0.1932560309209649,2,2,0,0
4A016054,여자,60대 이상,판매 종사자,대학교 졸업(전문대졸/대학원생 포함),서울특별시,1세대가족,기혼,맞벌이 함,600-700만원 미만,0.1343973120537589,0.1745443913848552,0.1269523709241515,0.1616287094547964,0.096482953779814,0.1803626543209876,0.217646274823404,2,0,0,0
1D000836,여자,60대 이상,주부,중졸 이하,대구광역시,1세대가족,기혼,맞벌이 하지 않음,100-200만원 미만,0.1346073078538429,0.1175324042490985,0.0498403004457548,0.1278122843340234,0.0721600862417463,0.1796875,0.2425696388111422,0,0,2,0
4A016060,여자,40대,판매 종사자,고졸(대학 재학 포함),서울특별시,2세대가족,기혼,맞벌이 함,600-700만원 미만,0.1259974800503989,0.1950102329207679,0.128356323049384,0.1505866114561766,0.1130575394151731,0.1668595679012345,0.1905904304944689,2,1,0,0
4A016066,남자,60대 이상,관리자,대학교 졸업(전문대졸/대학원생 포함),서울특별시,2세대가족,기혼,맞벌이 함,700-800만원 미만,0.1301973960520789,0.1920865412727804,0.1301814608121863,0.1505866114561766,0.1122490230427166,0.162037037037037,0.1825936292149806,2,1,0,0
4F084021,여자,60대 이상,주부,고졸(대학 재학 포함),광주광역시,1세대가족,기혼,맞벌이 하지 않음,400-500만원 미만,0.2015959680806384,0.1111977390117922,0.1220736372889684,0.1312629399585921,0.1603557472038808,0.1579861111111111,0.1616686658669865,2,2,0,0
4A016072,여자,30대,판매 종사자,대학교 졸업(전문대졸/대학원생 포함),서울특별시,2세대가족,기혼,맞벌이 함,600-700만원 미만,0.1028979420411591,0.1745443913848552,0.1361482573444245,0.1533471359558316,0.0619862552216682,0.158179012345679,0.195921631347461,2,0,0,0
4F084023,남자,60대 이상,장치·기계 조작 및 조립 종사자,고졸(대학 재학 포함),광주광역시,1세대가족,기혼,맞벌이 하지 않음,300-400만원 미만,0.2001259974800504,0.1131468667771172,0.1134042329156575,0.1395445134575569,0.138660557876297,0.1510416666666666,0.1736638677862188,2,2,0,0
4F084025,남자,20대,서비스 종사자,고졸(대학 재학 포함),광주광역시,2세대가족,미혼(사별/이혼 포함),맞벌이 하지 않음,200-300만원 미만,0.1826963460730785,0.1063249195984796,0.0953985469095504,0.1312629399585921,0.1529443471230292,0.146412037037037,0.1576702652272424,2,2,0,0
1O000226,여자,30대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),강원도,3세대가족,기혼,맞벌이 함,400-500만원 미만,0.0944981100377992,0.177955364974174,0.0919237653995998,0.1360938578329882,0.0581458024524996,0.1632908950617284,0.2492336398773824,0,0,1,0
4P243002,여자,50대,전문가 및 관련 종사자,대학교 졸업(전문대졸/대학원생 포함),제주특별자치도,2세대가족,기혼,맞벌이 하지 않음,300-400만원 미만,0.1658966820663586,0.1287398888997173,0.0401881295847811,0.1285024154589372,0.0665678479989219,0.1181520061728395,0.2665600426496068,0,1,2,0
1D000708,여자,50대,주부,고졸(대학 재학 포함),대구광역시,2세대가족,기혼,맞벌이 하지 않음,300-400만원 미만,0.1543469130617387,0.1326381444303674,0.096030325365905,0.134023464458247,0.1056461393343215,0.2064043209876543,0.1785952285752365,2,0,0,0
1B000987,여자,60대 이상,서비스 종사자,고졸(대학 재학 포함),부산광역시,1세대가족,기혼,맞벌이 함,300-400만원 미만,0.24842503149937,0.1745443913848552,0.0865536485205854,0.136783988957902,0.1318555450747877,0.144386574074074,0.2212448353991736,1,1,2,0
1C000789,여자,50대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),인천광역시,2세대가족,기혼,맞벌이 함,700-800만원 미만,0.2158756824863502,0.1716206997368677,0.0634586360605103,0.1423050379572118,0.079571486322598,0.1099537037037037,0.2638944422231107,1,1,2,0
3O148010,여자,60대 이상,서비스 종사자,고졸(대학 재학 포함),강원도,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,100-200만원 미만,0.0768584628307434,0.1954975148620992,0.0798848759257309,0.1416149068322981,0.052688316938418,0.1575038580246913,0.2145808343329335,0,0,1,0
4F079040,여자,50대,사무 종사자,고졸(대학 재학 포함),광주광역시,2세대가족,기혼,맞벌이 함,500-600만원 미만,0.2190256194876102,0.1287398888997173,0.1323575866062967,0.1533471359558316,0.1477563670664331,0.144483024691358,0.1226176196188191,2,2,0,0
1Q000202,여자,50대,서비스 종사자,대학교 졸업(전문대졸/대학원생 포함),세종특별자치시,1세대가족,기혼,맞벌이 함,500-600만원 미만,0.1738765224695506,0.2037813078647305,0.0757432171562949,0.1505866114561766,0.0702735480393478,0.2321566358024691,0.2216446754631481,1,0,2,0
4D055002,여자,50대,판매 종사자,고졸(대학 재학 포함),대구광역시,1세대가족,기혼,맞벌이 함,300-400만원 미만,0.2253254934901302,0.0946301530065295,0.0906602084868906,0.1202208419599723,0.1646004581592777,0.124903549382716,0.119952019192323,2,2,0,0
1D000710,여자,50대,기능원 및 관련 기능 종사자,고졸(대학 재학 포함),대구광역시,2세대가족,미혼(사별/이혼 포함),맞벌이 하지 않음,200-300만원 미만,0.1005879882402352,0.147256602670305,0.0730406093152223,0.136783988957902,0.0624578897722678,0.1973379629629629,0.1829934692789551,0,0,1,0
4D055004,여자,60대 이상,단순노무 종사자,중졸 이하,대구광역시,1인 가구,기혼,맞벌이 하지 않음,100-200만원 미만,0.1511969760604788,0.1326381444303674,0.0694956301990102,0.134023464458247,0.0797062390513407,0.132716049382716,0.1532720245235239,0,0,1,0
4F079045,여자,50대,서비스 종사자,고졸(대학 재학 포함),광주광역시,2세대가족,기혼,맞벌이 함,600-700만원 미만,0.2246955060898782,0.1287398888997173,0.133059562668913,0.1533471359558316,0.1387953106050397,0.1194058641975308,0.1252832200453152,2,2,0,0
1A001855,여자,50대,주부,대학교 졸업(전문대졸/대학원생 포함),서울특별시,2세대가족,기혼,맞벌이 하지 않음,600-700만원 미만,0.1530869382612348,0.1022317512912971,0.0724088308588677,0.1195307108350586,0.1218838431478237,0.105420524691358,0.2079168332666933,1,0,2,0
4F079050,여자,50대,기능원 및 관련 기능 종사자,고졸(대학 재학 포함),광주광역시,2세대가족,기혼,맞벌이 함,600-700만원 미만,0.2190256194876102,0.1141214306597797,0.1118949843810326,0.1450655624568668,0.1174370030993127,0.1109182098765432,0.118619218979075,2,2,0,0
1O000248,여자,60대 이상,주부,고졸(대학 재학 포함),강원도,1세대가족,기혼,맞벌이 하지 않음,200-300만원 미만,0.1056278874422511,0.1643114706168989,0.0731108069214839,0.1250517598343685,0.0560571351569869,0.1931905864197531,0.2092496334799413,0,0,1,0
1O000281,여자,60대 이상,주부,고졸(대학 재학 포함),강원도,1세대가족,기혼,맞벌이 하지 않음,300-400만원 미만,0.0986980260394792,0.1516421401422863,0.0664069355234986,0.1416149068322981,0.0767416790190001,0.105420524691358,0.1909902705584433,0,0,1,0
1Q000212,여자,50대,서비스 종사자,고졸(대학 재학 포함),세종특별자치시,1세대가족,기혼,맞벌이 함,600-700만원 미만,0.2007559848803023,0.1570022414969301,0.0843424239233442,0.1561076604554865,0.1133270448726586,0.2181712962962963,0.2558976409436225,1,0,2,0
3F247005,여자,50대,판매 종사자,고졸(대학 재학 포함),광주광역시,2세대가족,기혼,맞벌이 함,500-600만원 미만,0.1314573708525829,0.1852645940941429,0.0669685163735916,0.1423050379572118,0.0733728608004312,0.1805555555555555,0.2079168332666933,0,0,1,0
4D055006,여자,30대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),대구광역시,1세대가족,기혼,맞벌이 함,500-600만원 미만,0.2715245695086098,0.1160705584251047,0.0875364150082482,0.1285024154589372,0.1551677671472847,0.1509452160493827,0.2545648407303745,1,1,0,0
1A001820,여자,40대,판매 종사자,대학교 졸업(전문대졸/대학원생 포함),서울특별시,2세대가족,기혼,맞벌이 함,700-800만원 미만,0.2120957580848383,0.1243543514277361,0.0755677231406409,0.1278122843340234,0.1073305484436059,0.103491512345679,0.2642942822870852,1,1,2,0
1F000601,여자,60대 이상,단순노무 종사자,고졸(대학 재학 포함),광주광역시,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,200-300만원 미만,0.1129777404451911,0.1189942500730922,0.0632831420448562,0.1285024154589372,0.0526209405740466,0.3260995370370371,0.3438624550179928,0,0,2,0
1D000783,여자,40대,서비스 종사자,고졸(대학 재학 포함),대구광역시,2세대가족,기혼,맞벌이 함,500-600만원 미만,0.0835783284334313,0.1531039859662801,0.0744445614404548,0.1312629399585921,0.0600323406548982,0.2039930555555555,0.1506064240970278,0,0,1,0
1O000278,여자,30대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),강원도,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,300-400만원 미만,0.1700965980680386,0.1487184484942988,0.0958899301533817,0.1416149068322981,0.1030858374882091,0.1086033950617283,0.1932560309209649,1,0,1,0
1F000602,여자,50대,판매 종사자,고졸(대학 재학 포함),광주광역시,1세대가족,기혼,맞벌이 함,300-400만원 미만,0.1026879462410751,0.1034012279504921,0.065389070232705,0.1285024154589372,0.0444010241207384,0.2667824074074074,0.3345328535252566,0,0,2,0
1F000603,여자,30대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),광주광역시,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,200-300만원 미만,0.1129777404451911,0.1131468667771172,0.0931522235091783,0.134023464458247,0.1029510847594663,0.1555748456790123,0.2012528322004531,2,0,1,0
3O148006,여자,50대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),강원도,1세대가족,기혼,맞벌이 함,400-500만원 미만,0.0846283074338513,0.1506675762596238,0.0876768102207714,0.1305728088336784,0.0574720388087858,0.1353202160493827,0.2025856324137012,0,0,1,0
1F000604,남자,60대 이상,판매 종사자,고졸(대학 재학 포함),광주광역시,1세대가족,기혼,맞벌이 함,300-400만원 미만,0.1304073918521629,0.1092486112464672,0.0957495349408585,0.1312629399585921,0.1262633068319633,0.1632908950617284,0.1772624283619885,2,2,0,0
1A001845,여자,60대 이상,주부,고졸(대학 재학 포함),서울특별시,1세대가족,기혼,맞벌이 하지 않음,300-400만원 미만,0.1889962200755985,0.1484260793295,0.0671440103892457,0.1025534851621808,0.090958091901361,0.1098572530864197,0.2092496334799413,1,0,2,0
1N000417,여자,60대 이상,농림어업 숙련 종사자,고졸(대학 재학 포함),충청남도,1세대가족,기혼,맞벌이 함,200-300만원 미만,0.121587568248635,0.1594386512035864,0.1070864483521112,0.1305728088336784,0.0960113192292144,0.1325231481481481,0.195921631347461,2,0,0,0
4D055017,여자,50대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),대구광역시,2세대가족,기혼,맞벌이 함,700-800만원 미만,0.245695086098278,0.1940356690381054,0.093397915131094,0.136783988957902,0.134752728742757,0.1401427469135802,0.1039584166333466,1,1,0,0
1F000606,여자,60대 이상,주부,고졸(대학 재학 포함),광주광역시,1세대가족,기혼,맞벌이 하지 않음,200-300만원 미만,0.116337673246535,0.1365363999610174,0.0566143694500017,0.1257418909592822,0.0594259533755558,0.1669560185185185,0.2612288417966147,0,0,2,0
1F000607,남자,50대,판매 종사자,고졸(대학 재학 포함),광주광역시,2세대가족,기혼,맞벌이 하지 않음,300-400만원 미만,0.1545569088618227,0.1053503557158171,0.0841669299076901,0.1312629399585921,0.0994475138121546,0.1593364197530864,0.2558976409436225,1,0,1,0
1Q000216,여자,30대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),세종특별자치시,2세대가족,기혼,맞벌이 함,500-600만원 미만,0.1829063418731625,0.1550531137316051,0.1009441578042188,0.1533471359558316,0.1142703139738579,0.1839313271604938,0.2385712381713981,1,1,2,0
4D055019,여자,50대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),대구광역시,2세대가족,기혼,맞벌이 함,500-600만원 미만,0.2253254934901302,0.1355618360783549,0.1148081850408901,0.1312629399585921,0.1693168036652742,0.1239390432098765,0.1039584166333466,2,2,0,0
4A249003,여자,60대 이상,주부,고졸(대학 재학 포함),서울특별시,1세대가족,기혼,맞벌이 하지 않음,200-300만원 미만,0.1572868542629147,0.1240619822629373,0.0773226632971815,0.1080745341614906,0.0902169518932758,0.1304012345679012,0.2092496334799413,1,0,2,0
1Q000196,여자,60대 이상,주부,고졸(대학 재학 포함),세종특별자치시,1세대가족,기혼,맞벌이 하지 않음,400-500만원 미만,0.1469970600587988,0.1686970080888802,0.0778491453441437,0.1533471359558316,0.0832098099986524,0.2195216049382716,0.2412368385978942,1,0,2,0
4F087004,여자,60대 이상,주부,고졸(대학 재학 포함),광주광역시,1세대가족,기혼,맞벌이 하지 않음,200-300만원 미만,0.1432171356572868,0.1121723028944547,0.0880277982520796,0.1285024154589372,0.1126532812289448,0.1719714506172839,0.2056510729041717,1,0,0,0
4A249006,여자,30대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),서울특별시,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,300-400만원 미만,0.1364972700545989,0.1175324042490985,0.0593169772910743,0.1222912353347135,0.0817275299824821,0.0848765432098765,0.2119152339064374,0,0,1,0
4D055025,여자,60대 이상,서비스 종사자,고졸(대학 재학 포함),대구광역시,2세대가족,기혼,맞벌이 함,800-900만원 미만,0.2162956740865182,0.1326381444303674,0.1155101611035063,0.136783988957902,0.188855949332974,0.1104359567901234,0.1012928162068506,2,2,0,0
3F247009,남자,50대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),광주광역시,1세대가족,기혼,맞벌이 함,700-800만원 미만,0.0800083998320033,0.1189942500730922,0.0714611631743357,0.1285024154589372,0.0647486861608947,0.150366512345679,0.2518992403038784,0,0,1,0
1Q000193,여자,50대,서비스 종사자,대학교 졸업(전문대졸/대학원생 포함),세종특별자치시,2세대가족,기혼,맞벌이 함,500-600만원 미만,0.1917261654766904,0.1375109638436799,0.083815941876382,0.1533471359558316,0.1112383775771459,0.2184606481481481,0.2852192456350793,1,0,2,0
1F000619,남자,60대 이상,판매 종사자,고졸(대학 재학 포함),광주광역시,2세대가족,기혼,맞벌이 함,600-700만원 미만,0.1591768164636707,0.1111977390117922,0.0708293847179811,0.1285024154589372,0.1127880339576876,0.1501736111111111,0.2039184326269492,1,0,2,0
4F087008,남자,60대 이상,기능원 및 관련 기능 종사자,대학교 졸업(전문대졸/대학원생 포함),광주광역시,1세대가족,기혼,맞벌이 함,300-400만원 미만,0.0653086938261234,0.1113926517883247,0.0621599803446702,0.1191166321601104,0.0283654494003503,0.1851851851851852,0.314540850326536,0,0,1,0
4D055027,여자,60대 이상,주부,중졸 이하,대구광역시,1세대가족,기혼,맞벌이 하지 않음,100-200만원 미만,0.1553968920621587,0.1021342949030309,0.1021375171106665,0.1308488612836439,0.1573238108071688,0.1336805555555555,0.0946288151406104,2,2,0,0
1F000643,여자,60대 이상,주부,고졸(대학 재학 포함),광주광역시,1세대가족,기혼,맞벌이 하지 않음,300-400만원 미만,0.1322973540529189,0.1287398888997173,0.0677757888456003,0.136783988957902,0.0680501280150923,0.1509452160493827,0.2692256430761029,0,0,2,0
4F087016,남자,50대,장치·기계 조작 및 조립 종사자,대학교 졸업(전문대졸/대학원생 포함),광주광역시,1세대가족,기혼,맞벌이 함,400-500만원 미만,0.0468290634187316,0.092875938017737,0.0951528552876347,0.1108350586611456,0.0999191483627543,0.1668595679012345,0.1626016260162601,2,0,1,0
3F247008,여자,50대,판매 종사자,고졸(대학 재학 포함),광주광역시,2세대가족,기혼,맞벌이 함,600-700만원 미만,0.1499370012599748,0.1287398888997173,0.0825874837668035,0.134023464458247,0.1070610429861204,0.1529706790123456,0.2212448353991736,1,0,1,0
4F247010,여자,50대,판매 종사자,고졸(대학 재학 포함),광주광역시,2세대가족,기혼,맞벌이 함,500-600만원 미만,0.1761864762704746,0.1199688139557548,0.0743392650310624,0.136783988957902,0.1001886538202398,0.1426504629629629,0.2705584432893509,1,1,2,0
4F087032,여자,60대 이상,판매 종사자,고졸(대학 재학 포함),광주광역시,1세대가족,기혼,맞벌이 함,400-500만원 미만,0.2211255774884502,0.1035961407270246,0.1004878733635183,0.1135955831608005,0.1493060234469748,0.1588541666666666,0.1599360255897641,2,2,0,0
